재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00632845_udf_IS_2019510162120207_StatementOfComprehensiveIncomeAbstract,당기연결순이익(손실),"-5,901,271,545","-1,655,832,934","4,486,045,974"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기연결순이익(손실)의 귀속,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의소유주지분,"-5,901,271,545","-1,655,832,934","4,486,045,974"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄이익(손실),"-5,901,271,545","-1,655,832,934","4,486,045,974"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총포괄이익(손실)의 귀속,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의소유주지분,"-5,901,271,545","-1,655,832,934","4,486,045,974"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,지배기업소유주지분에 대한 주당손익,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,기본및희석주당순손익,"-1,238",-352,"1,201"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Revenue,영업수익,"229,489,417,416","258,761,856,578","254,944,030,459"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CostOfSales,영업비용,"209,392,275,850","223,790,340,863","229,472,750,943"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,"20,097,141,566","34,971,515,715","25,471,279,516"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,금융수익,"161,126,792","275,860,047","300,840,535"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,금융비용,"5,964,902,828","6,075,327,061","7,342,970,262"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherGains,기타영업외수익,"337,177,612","291,571,738","116,361,311"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherLosses,기타영업외비용,"238,840,687","649,452,195","333,814,618"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,"14,391,702,455","28,814,168,244","18,211,696,482"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"3,297,783,539","6,579,529,631","4,134,097,880"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익,"11,093,918,916","22,234,638,613","14,077,598,602"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,"973,174,977","-538,044,047","-43,552,452"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,"961,137,342","-528,275,477","-43,464,513"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,"809,883,052","-536,499,834","110,423,970"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00261355_udf_IS_2020320151930891_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,기타포괄손익-공정가치 측정 금융자산 평가손익,"151,254,290","8,224,357","-153,888,483"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"12,037,635","-9,768,570","-87,939"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,"12,037,635","-9,768,570","-87,939"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,당기총포괄손익,"12,067,093,893","21,696,594,566","14,034,046,150"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당순이익,,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,"1,369","2,699","1,711"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익,"1,362","2,699","1,711"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Revenue,영업수익,"16,769,428,645","88,449,397,734","76,076,008,694"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CostOfSales,영업비용,"88,154,147,136","104,604,628,531","73,071,988,232"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_CostOfSalesFromRenderingOfServices,영업원가,"16,499,141,577","65,648,465,055","44,171,087,760"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00231372_udf_IS_2018810162623536_CostOfSales,판매일반관리비,"71,655,005,559","38,956,163,476","28,900,900,472"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"-71,384,718,491","-16,155,230,797","3,004,020,462"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherGains,기타영업외수익,"376,833,969","254,868,040","240,127,749"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherLosses,기타영업외비용,"946,212,401","391,582,799","8,674,621,705"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,금융수익,"4,685,405,555","3,931,903,221","2,444,280,804"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,금융비용,"13,069,899,425","1,559,066,716","98,492,242,236"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00231372_udf_IS_2018810163948136_StatementOfComprehensiveIncomeAbstract,관계기업투자손익,"-1,202,535,346","159,535,300","-241,745,678"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-81,541,126,139","-13,759,573,751","-101,720,180,604"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"527,416,977","922,013,873","-3,597,950,774"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),"-82,068,543,116","-14,681,587,624","-98,122,229,830"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),0,0,"-14,751,892,474"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"-82,068,543,116","-14,681,587,624","-112,874,122,304"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,"2,474,554,902","-2,884,204,318","3,873,906,409"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00231372_udf_IS_2020813121951259_OtherComprehensiveIncome,후속적으로 당기손익으로 재분류될 수 있는 항목,0,0,0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,"2,474,554,902","-2,884,204,318","3,873,906,409"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),"1,850,703,129","-1,833,575,525","-630,522,862"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치측정 지분상품 평가손익,"2,205,664,740","-1,864,122,316","4,504,429,271"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00231372_udf_IS_2021317141826666_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,지분법이익잉여금,"-772,278,875",0,0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00231372_udf_IS_202131714170987_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로재분류되지않는항목의법인세,"-809,534,092","813,493,523",0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄손익,"-79,593,988,214","-17,565,791,942","-109,000,215,895"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업지분,"-81,925,814,742","-14,522,246,171","-108,467,496,069"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"-142,728,374","-159,341,453","-4,406,626,235"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총포괄손익의 귀속,,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업지분,"-79,451,259,840","-17,406,450,489","-104,593,589,660"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,"-142,728,374","-159,341,453","-4,406,626,235"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),"-1,183",-213,"-2,199"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),"-1,183",-232,0
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Revenue,매출액,"54,771,072,739","297,168,691,342","364,973,001,111"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_2021320141227264_StatementOfComprehensiveIncomeAbstract,매출원가,"14,977,396,062","53,130,023,858","86,979,218,524"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_202132014131814_StatementOfComprehensiveIncomeAbstract,매출총이익,"39,793,676,677","244,038,667,484","277,993,782,587"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OperatingExpenses,판매비와관리비,"60,993,596,153","240,840,641,070","261,383,067,284"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EmployeeBenefitsExpense,종업원급여비용,"28,865,020,657","76,940,424,251","74,936,238,903"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_DepreciationExpense,감가상각비와기타상각비,"6,412,972,983","5,926,750,336","3,333,354,091"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_Commissions,지급수수료,"15,586,575,589","94,472,467,218","108,162,804,835"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_MiscellaneousExpenses,기타판매비와관리비,"10,129,026,924","63,500,999,265","74,950,669,455"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,"-21,199,919,476","3,198,026,414","16,610,715,303"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherGains,기타손익 및 금융손익,"-42,445,739,734","1,699,012,135","-986,244,318"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_2021320141751784_OtherGains,기타수익,"6,264,724,783","7,352,759,302","5,093,549,882"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_202132014184317_OtherGains,기타비용,"44,899,677,475","5,050,985,320","7,044,509,898"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_2021320141814733_OtherGains,금융수익,"1,351,976,572","3,097,405,275","2,359,881,981"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_202132014182677_OtherGains,금융비용,"5,162,763,614","3,700,167,122","1,395,166,283"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00456218_udf_IS_2021320141834349_StatementOfComprehensiveIncomeAbstract,관계기업투자손익,"-430,691,208","1,428,424,617","134,783,741"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"-64,076,350,418","6,325,463,166","15,759,254,726"
