재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,비유동매출채권및기타채권,"110,481,327","700,490,948","623,336,514"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,투자부동산,"3,166,069,703","3,190,383,218","4,882,716,029"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,유형자산,"35,881,844,756","36,809,213,260","36,105,743,996"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,"6,746,232,145","6,827,621,029","4,972,367,291"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,사용권자산,"265,900,265","931,966,889",
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherNonCurrentAssets,비유동기타자산,"2,148,684",,"36,434,754"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,이연법인세자산,"1,825,839,110","878,010,650","980,834,715"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Assets,자산총계,"79,594,957,602","114,981,929,224","98,461,419,870"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_LiabilitiesAbstract,부채 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentLiabilities,유동부채,"29,854,760,900","57,872,519,806","57,963,034,365"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_TradeAndOtherCurrentPayables,미지급금및기타채무,"2,000,410,721","12,550,827,705","11,431,416,193"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ShorttermBorrowings,단기차입금,"25,300,000,000","14,300,000,000","18,516,800,000"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,미지급법인세,,"523,014,385",
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherCurrentLiabilities,수탁금및기타부채,"2,408,549,892","30,230,987,193","27,982,119,713"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentLeaseLiabilities,유동리스부채,"145,800,287","267,690,523",
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentProvisions,유동충당부채,,,"32,698,459"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentLiabilities,비유동부채,"383,712,338","898,523,509","331,831,562"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,비유동기타채무,"137,296,000","93,000,000","237,800,000"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermBorrowingsGross,장기차입금,"70,000,000",,
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_PostemploymentBenefitObligations,퇴직급여채무,"52,085,759","110,517,875","68,306,768"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,"124,330,579","659,310,292",
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisions,비유동충당부채,,"35,695,342","25,724,794"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Liabilities,부채총계,"30,238,473,238","58,771,043,315","58,294,865,927"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAbstract,자본 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주에귀속되는 자본,"49,356,484,364","56,210,885,909","40,166,553,943"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,자본금,"2,382,825,000","2,382,825,000","2,000,000,000"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_CapitalSurplus,자본잉여금,"19,822,461,939","19,822,461,939","1,745,976,539"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00632845_udf_BS_2021311134736938_EquityAttributableToOwnersOfParent,기타자본,,,"-623,045,000"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,이익잉여금,"27,151,197,425","34,005,598,970","37,043,622,404"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncontrollingInterests,비지배지분,,,
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Equity,자본총계,"49,356,484,364","56,210,885,909","40,166,553,943"
"재무상태표, 유동/비유동법-연결재무제표",[104620],노랑풍선,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,부채및자본총계,"79,594,957,602","114,981,929,224","98,461,419,870"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_AssetsAbstract,자산 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentAssets,유동자산,"32,491,628,345","44,503,386,126","49,814,795,727"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,현금및현금성자산,"12,322,501,372","17,847,341,288","11,281,592,705"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,"10,833,567,956","17,035,565,243","25,658,677,173"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Inventories,재고자산,"385,044,051","228,306,079","184,623,665"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,"1,010,000,000",0,0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00261355_udf_BS_20188116336416_CurrentAssets,유동비금융자산,"7,940,396,166","9,391,392,483","12,651,682,203"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,당기법인세자산,"118,800","781,033","38,219,981"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssets,비유동자산,"421,198,227,502","372,158,068,796","339,513,187,868"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권및기타채권,"2,941,606,866","3,277,865,235","3,705,477,606"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,"965,146,600","1,388,143,356","1,047,599,308"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00261355_udf_BS_201881163413700_NoncurrentAssets,비유동비금융자산,"5,094,868,996","4,869,754,876","4,251,203,685"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,유형자산,"379,629,479,514","339,252,629,240","320,666,762,586"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,사용권자산,"13,604,998,958","7,285,489,650",0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,"18,962,126,568","16,084,186,439","9,827,071,078"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_DeferredTaxAssets,이연법인세자산,0,0,"15,073,605"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Assets,자산총계,"453,689,855,847","416,661,454,922","389,327,983,595"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_LiabilitiesAbstract,부채 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentLiabilities,유동부채,"141,181,190,769","160,013,256,270","139,545,065,933"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,"18,594,390,801","24,609,672,528","19,325,776,316"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_ShorttermBorrowings,차입금,"98,865,154,235","110,709,510,831","96,286,221,244"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentLeaseLiabilities,리스부채,"5,182,716,944","1,840,922,866",0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,entity00261355_udf_BS_20188116395756_CurrentLiabilities,유동비금융부채,"15,916,513,562","17,880,497,090","19,055,612,065"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentProvisions,유동기타종업원급여부채,"1,042,748,850","1,066,012,620","1,031,144,460"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentTaxLiabilities,당기법인세부채,"1,579,666,377","3,906,640,335","3,846,311,848"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentLiabilities,비유동부채,"143,902,530,066","92,714,581,623","100,955,384,799"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무및기타채무,"8,016,167,388","10,527,877,199","12,430,149,329"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermBorrowingsGross,차입금,"125,200,257,984","75,640,944,493","85,441,667,504"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialLiabilities,비유동금융부채,"23,320,694",0,0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_NonCurrentDerivativeLiabilities,비유동파생상품부채,"23,320,694",0,0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentLeaseLiabilities,리스부채,"8,931,994,650","4,182,961,572",0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_PostemploymentBenefitObligations,순확정급여부채,"840,784,056","1,317,285,634","2,503,108,952"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,비유동종업원급여부채,"328,324,941","352,841,883","342,446,831"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,이연법인세부채,"359,017,965","478,774,054","238,012,183"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisions,기타충당부채,"202,662,388","213,896,788",0
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Liabilities,부채총계,"285,083,720,835","252,727,837,893","240,500,450,732"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAbstract,자본 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,"168,606,135,012","163,933,617,029","148,827,532,863"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,자본금,"4,294,740,000","4,294,740,000","4,294,740,000"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_CapitalSurplus,자본잉여금,"63,349,316,703","63,349,316,703","63,349,316,703"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,"-11,456,147,130","-9,004,454,020","-9,004,454,020"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,"-7,824,581","-171,116,506","-169,572,293"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,이익잉여금,"112,426,050,020","105,465,130,852","90,357,502,473"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Equity,자본총계,"168,606,135,012","163,933,617,029","148,827,532,863"
"재무상태표, 유동/비유동법-연결재무제표",[038390],레드캡투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,자본과부채총계,"453,689,855,847","416,661,454,922","389,327,983,595"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_AssetsAbstract,자산 [abstract],,,
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentAssets,유동자산,"124,776,944,955","53,095,345,434","220,141,580,390"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,현금및현금성자산,"58,185,475,344","16,309,876,259","13,144,968,636"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,"22,744,547,721","10,230,000,000","186,882,802,459"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermTradeReceivable,매출채권,"624,012,615","392,844,288","662,211,621"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermLoans,단기대여금,"997,695,940","59,000,000","55,000,000"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermOtherReceivables,미수금,"34,748,996,234","14,091,604,684","8,068,793,925"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermAccruedIncome,미수수익,"28,500,293","212,137,083","216,689,130"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermAdvancePayments,선급금,"329,056,455","6,174,912,529","9,986,868,479"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermPrepaidExpenses,선급비용,"1,466,372,052","1,017,298,820","802,316,299"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentTaxAssets,당기법인세자산,"152,143,934","456,747,831","191,649,897"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_ShortTermDepositsProvided,보증금,"1,534,800,525",0,0
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_OtherCurrentAssets,기타유동자산,0,0,"10,736,000"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_Inventories,재고자산,"3,965,343,842","4,150,923,940","119,543,944"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssets,비유동자산,"1,073,673,541,264","521,938,707,987","286,649,065,811"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,"9,054,500,000","304,500,000","304,500,000"
"재무상태표, 유동/비유동법-연결재무제표",[032350],롯데관광개발,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,"21,035,454,284","18,829,789,544","8,896,869,321"
